Ime županije;Ime grada/općine;MBR naselja;Ime naselja;RBR ulice/trga;Ime ulice/trga;Opis značenja imena ulice/trga
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3925;Ulica grada Chicaga;Chicago / grad u državi Illinois, Sjedinjene Američke Države
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3926;Ledine;Ledine / naziv zemljišta/ledina - neobrađeno zemljište
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3927;Prevende;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3928;Šašinovečka ulica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3929;Velikovrški odvojak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3930;Ulica Majke Terezije;"Blažena Majka Terezija/Agnes Gonxha Bojaxhiu / ""utemeljiteljica redovničke zajednice Misionarke ljubavi; 1910 - 1997"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3931;Šegrtska ulica;šegrt - naučnik
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3932;Ulica Vjekoslava Kaleba;"Vjekoslav Kaleb / književnik; 1905-1996"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3933;Žitnjak Bogdani V. odvojak;Žitnjak / naziv zemljišta na kojem se uzgajaju žitarice/Bogdan, prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3934;Vrbina;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3935;Ulica Józsefa Antalla;"József Antall / prvi premijer Mađarske nakon pada komunizma 1990; 1932-1993"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3936;Šimunčevečka ulica;Šimunčevec/Šimunkovec / negdašnji zaselak, dio biskupskog posjeda Vugrovca/naselje grada Zagreba
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3937;"Ulica I. gardijske brigade ""Tigrovi""";"ulica nazvana u spomen na I. mehaniziranu gardijsku brigadu ""Tigrovi"", istaknutu vojnu jedinicu Hrvatske vojske u Domovinskom ratu, postrojenu 5 studenog 1990"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3938;Ulica Dane Duića;"Dane Duić / hrvatski branitelj iz Domovinskog rata; 1955-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3939;Ulica Zdeslava Turića;"Zdeslav Turić / hrvatski branitelj iz Domovinskog rata; 1969-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3940;Ulica Davora Zbiljskog;"Davor Zbiljski / hrvatski branitelj iz Domovinskog rata, pripadnik specijalne policije; 1968-1995"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3941;Ulica Bože i Nikole Bionde;Božo Bionda 1970-1991Nikola Bionda 1967-1992 / braća, hrvatski branitelji iz Domovinskog rata
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3942;Rožmani;Rožman / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3943;Kozari bok IVa odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3944;Sopnički odvojak II.;Sopnica/Sepnica / negdašnje selo i kaptolski posjed na području današnjih Sesveta/predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3945;I. Kozari put XIIb odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3946;I. Kozari put XIIIa odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3948;Svibovečki put;Svibovec / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3949;Čaplinec;Čaplinec / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3950;Omejak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3951;Kanalski put IIa odvojak;Kanalski put / ulica uz kanal
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3952;Puževa ulica;Puž / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3953;Priobalna cesta;cesta uz obalu rijeke Save
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3954;Bukovje;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3955;Koritača;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3956;Markovićev brijeg;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3957;Lazina;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3958;Draganići;Draganić / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3959;Pisančev put;Pisanec / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3960;Put Loparica;put prema zemljištu Loparica
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3961;Ulica Mile Cipre;"Milo Cipra / ""skladatelj; 1906 - 1985"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3962;Ulica Vladimira Špoljarića;"Vladimir Špoljarić / ""skladatelj i muzikolog; 1926 - 1986"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3963;Ulica Mladena Fiolića;"Mladen Fiolić / ""hrvatski branitelj iz Domovinskog rata; 1968 - 1992"""
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3964;Sinjska ulica;Sinj / grad u Dalmaciji
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3965;Sunjska ulica;Sunja / naselje kod Siska
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3966;Kurekov breg II. odvojak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3967;Kurekov breg III. odvojak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3968;Ulica trešnjina cvijeta;trešnja / voćka
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3969;Ulica Vladimira Preloga;"Vladimir Prelog / dobitnik Nobelove nagrade za kemiju, 1975; 1906-1998"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3970;Kajkavska ulica;ulica nazvana po odnosno-upitnoj zamjenici „kaj“, osnovi kajkavskog narječja
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3971;Odvojak Lukoranske ulice;Lukoran / naselje na otoku Ugljanu/Dalmacija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3972;Ulica Mije Haleuša;"Mijo Haleuš / zaslužni građanin u urbanizaciji i komunalnom uređenju Ivanje Reke; 1911-1982"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3973;Ulica sv. Roka;ulica nazvana po svetome Roku, zaštitniku od kuge i kolere
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3974;Otočec;Otočec/Otok mal/Otok Zaprudski / negdašnje selo, dio kaptolskog posjeda/naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3975;Jurine;Jurina / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3976;Strmi put;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3977;Ulica Francesca Tenchinija;"Francesco Tenchini / donator u vrijeme Domovinskog rata iz Italije; 1930-1997"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3978;Trg Narodne zaštite;Narodna zaštita / organizacija građana ustrojena 1991 s ciljem zaštite osoba i imovine, preteča Hrvatske vojske
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3979;Ulica Roberta Močiljanina;"Robert Močiljanin / hrvatski branitelj iz Domovinskog rata; 1970-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3980;Ulica Željka Maričića;"Željko Maričić / liječnik, onkolog, radioterapeut, suosnivač Hrvatske lige protiv raka; 1924-1992"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3981;Park maksimirskih branitelja;park nazvan u spomen hrvatskim braniteljima Domovinskog rata iz Maksimira
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3982;Ulica Frana Krste Frankopana;"Fran Krsto Frankopan / plemić, vojskovođa i pjesnik ""Navik on živi ki zgine pošteno"", smaknut 1671 s Petrom Zrinskim u Bečkom Novom Mjestu; 1643-1671"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3983;Cepike;Cepike / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3984;Trg svetog križa;trg nazvan po obližnjoj crkvi Svetoga Križa
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3985;Trg grada Passignano Sul Trasimeno;Passignano Sul Trasimeno / općina kod Perugie/Italija
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3986;Perivoj Ivane Brlić - Mažuranić;"Ivana Brlić-Mažuranić / književnica-spisateljica za djecu; 1874-1938"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3987;Stube Šime Ljubića;"Šime Ljubić / povjesničar, arheolog i numizmatičar; 1822-1896"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3988;Stube Toše Dabca;"Tošo Dabac / umjetnički fotograf; 1907-1970"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3989;IV. Kozari put;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3990;V. Kozari put;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3991;VI. Kozari put;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3992;VII. Kozari put;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3993;Ulica Drage Stipca;"Drago Stipac / seljak-član HSS, političar; 1920-1995"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3994;Ulica Vlade Gotovca;"Vlado Gotovac / pjesnik, esejist, filozof i političar; 1930-2000"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3995;Ulica Ante Mike Tripala;"Ante Mika Tripalo / političar; 1926-1995"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3996;Ulica Miroslava Milića;"Miroslav Milić / hrvatski branitelj iz Domovinskog rata; 1953-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3997;Ulica Josipa Strganca;"Josip Strganac / hrvatski branitelj iz Domovinskog rata,; zapovjednik 150. brigade Hrvatske vojske; 1956-2000"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3998;Ulica Stjepana Majora;"Stjepan Major / hrvatski branitelj iz Domovinskog rata; 1955-1992"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;3999;Dječji trg;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4000;Trg 101. brigade Hrvatske vojske;trg nazvan u spomen na 101 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 u Zagrebu na području Susedgrada
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4001;Šetalište 150. brigade Hrvatske vojske;šetalište nazvano u spomen na 150 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 u Zagrebu na području Črnomerca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4002;Ulica Otona Postružnika;"Oton Postružnik / slikar; 1900-1978"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4003;Trg botinečkih branitelja;trg nazvan u čast hrvatskim braniteljima iz Domovinskog rata iz Botinca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4004;I. Petruševec VI. odvojak;"Petruševec / zaselak, 1865 opisan kao ""hrpa kuća"", dio sela Žitnjak, nazvan po nekom Petrušu/predjel grada Zagreba"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4005;Stube biskupa Duha;"biskup Duh / prvi biskup zagrebačke biskupije; XI st"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4006;I. Kozari put XXI. odvojak;Kozari / negdašnje selo nazvano po stanovnicima koji su se bavili kozarstvom
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4007;Jakopinčići;Jakopinčić / prezime starosjedilaca
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4008;Zagrebačka avenija;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4009;Trg dr. Franje Tuđmana;"Franjo Tuđman / povjesničar, političar, antifašist, prvi predsjednik Republike Hrvatske; 1922-1999"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4010;Trg Hrvatskih obrambenih snaga;Hrvatske obrambene snage/HOS / među prvima organiziranim vojnim jedinicama u Domovinskom ratu
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4011;Trg svibanjskih žrtava 1995.;u spomen žrtvama bombardiranja Zagreba, 1995
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4012;Ulica Marija Rehora;"Marijo Rehor / hrvatski branitelj iz Domovinskog rata; 1975-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4013;Čučerska cesta ogranak;Čučerje / negdašnje selo i biskupski posjed/predjel grada Zagreba
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4014;Stube kralja Ladislava;"Ladislav I. Sveti / kralj i utemeljitelj Zagrebačke biskupije; † 1095"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4015;Vumelje I. odvojak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4016;Južna ulica I. odvojak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4017;Stara loza;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4018;Ulica Ive Lole Ribara;"Ivo Lola Ribar / političar, antifašist i sudionik NOB-a; 1916-1943"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4019;Ulica Charlesa Darwina;"Charles Darwin / znanstvenik, prirodoslovac; 1809-1882"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4020;Stube Uroščak;Uroščak / potok
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4021;Novački vrtovi;Novaki / negdašnje selo, dio kaptolskog posjeda
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4022;Blažunov brijeg;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4023;Selščak;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4024;Jezerčica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4025;Stube Franje Punčeca;"Franjo Punčec / istaknuti sportaš, tenisač; 1913-1985"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4026;Stube Vilima Svečnjaka;"Vilim Svečnjak / slikar i grafičar; 1906-1993"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4027;Stube Mie Slavenske;"Mia Slavenska / prva hrvatska primabalerina; 1916-2002"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4028;Šilobodov put;"Mihajl/Mihalj Šilobod Bolšić / svećenik, pisac ""Aritmetike horvatske""; 1724-1787"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4029;Park 102. brigade Hrvatske vojske;park nazvan u spomen na 102 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 u Zagrebu na području Novog Zagreba
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4030;Ulica Julija Knifera;"Julije Knifer / slikar; 1924-2004"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4031;Ulica Ede Murtića;"Edo Murtić / slikar; 1921-2005"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4032;Ulica Vojina Bakića;"Vojin Bakić / kipar; 1915-1992"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4033;Ulica Ksenije Kantoci;"Ksenija Kantoci / kiparica; 1909-1995"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4034;II. Retkošica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4035;Prva Vidovčica odvojak;Vidovčica / naziv zemljišta na kojem raste biljka vid/vidac/vidova trava/vidovčica za liječenje očiju i vida i proricanje budućnosti
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4036;Ulica Nenada Babića;"Nenad Babić / bojnik Hrvatske vojske, zapovjednik Oklopne bojne I. mehanizirane gardijske brigade ""Tigrovi""; 1968-1995"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4037;Pustika;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4038;Park pravednika među narodima;Pravednici među narodima / osobe koje su spašavale Židove od progona u II svjetskom ratu
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4039;Stube Veselka Senjaka;"Veselko Senjak / hrvatski branitelj iz Domovinskog rata; 1955-1992"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4040;Obala dr. Savke Dabčević Kučar;"Savka Dabčević Kučar / političarka, ekonomistica; 1923-2009"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4041;Šumske stube;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4042;Plazišče;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4043;Lipovec;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4044;Srukov breg;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4045;Gornja Bokanjščica;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4046;Sunčani brijeg;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4047;Park poginulih dragovoljaca Trnovčice;
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4048;Obala 8. svibnja 1945.;8. svibnja 1945. / dan kapitulacije Njemačke, proglašen Danom Europe, toga dana partizanske jedinice ušle u Zagreb
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4049;Melinšćina;Melinšćina / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4050;Ulica Siniše Glavaševića;"Siniša Glavašević / novinar, ""pjesnik Vukovara"", odveden i ubijen na Ovčari; 1960-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4051;Ulica Gordana Lederera;"Gordan Lederer / fotograf i televizijski snimatelj, poginuo u Domovinskom ratu; 1958-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4052;Ulica don Petra Šimića;"Petar Šimić / svećenik salezijanac, voditelj gradnje crkve Sveta Mati Slobode; 1938-2009"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4053;Obala trnjanskih branitelja;ulica nazvana u spomen hrvatskim braniteljima Domovinskog rata iz Trnja
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4054;Ulica Vice Vukova;"Vice Vukov / glazbenik; 1936-2008"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4055;Park Zlate Bartl;"Zlata Bartl / kemičarka, kreirala začin ""Vegeta""; 1920-2008"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4056;Park Diane Budisavljević;"Diana Budisavljević / humanitarka i socijalna aktivistica u II svjetskom ratu; 1891-1978"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4057;Ulica Zulejke Stefanini Tućan;"Zulejka Stefanini Tućan / hrvatska olimpijka; 1912-2005"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4058;Trg 145. brigade Hrvatske vojske;trg nazvan u spomen na 145 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 u Zagrebu na području Dubrave
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4059;Park dubravskih branitelja;park nazvan u spomen hrvatskim braniteljima Domovinskog rata iz Dubrave
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4060;Park kneza Zdeslava;Zdeslav / knez Primorske Hrvatske, 878-879
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4061;Park 148. brigade Hrvatske vojske;park nazvan u spomen na 148 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 u Zagrebu na području Trnja
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4062;Šetalište Ranka Marinkovića;"Ranko Marinković / književnik; 1913-2001"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4063;Park Bele IV.;"Bela IV. Arpadović / hrvatsko-ugarski kralj, 1235-1270; 1206-1270"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4064;Stube Franje Buntaka;"Franjo Buntak / povjesničar umjetnosti, muzeolog; 1910-1985"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4065;Obala Ivana Supeka;"Ivan Supek / fizičar, filozof, pisac i humanist; 1915-2007"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4066;Ulica Žarka Dolinara;"Žarko Dolinar / liječnik, anatom i sportaš-stolnotenisač; 1920-2003"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4067;Ulica Nede Krmpotić;"Neda Krmpotić / novinarka i političarka; 1921-1974"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4068;Šetalište Vesne Parun;"Vesna Parun / književnica; 1922-2010"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4069;Prilaz Safvet - bega Bašagića;"Safvet-beg Bašagić / hrvatski i bošnjački književnik; 1870-1934"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4070;Park Adolfa Mošinskog;"Adolf Mošinsky / političar, gradonačelnik Zagreba; 1843-1907"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4071;Park Stjepana Srkulja;"Stjepan Srkulj / povjesničar i gradonačelnik Zagreba; 1869-1951"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4072;Ulica Karla Metikoša;"Karlo Metikoš/Matt Collins / glazbenik i skladatelj; 1940-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4073;Ulica Milana Mladenovića;"Milan Mladenović / rock glazbenik; 1958-1994"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4074;Perivoj biskupa Stjepana II.;"Stjepan II. Babonić / zagrebački biskup, zagovornik ujedinjenja Zagrebačke biskupije i Splitske nadbiskupije; † 1249"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4075;Ulica Milutina Milankovića;"Milutin Milanković / klimatolog i astronom; 1979-1958"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4076;Ulica Vilima Fellera;"Vilim Feller / matematičar; 1906-1970"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4077;Ulica Nade Klaić;"Nada Klaić / povjesničarka; 1920-1988"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4078;Ulica Jurja Njavre;"Juraj Njavro / liječnik, voditelj kirurgije vukovarske bolnice u Domovinskom ratu; 1938-2008"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4079;Ulica Kreše Golika;"Krešo Golik / filmski i televizijski redatelj; 1922-1996"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4080;Ulica Ante Babaje;"Ante Babaja / filmski redatelj i scenarist; 1927-2010"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4081;Ulica Dušana Vukotića;"Dušan Vukotić / animator, dobitnik Oscara za crtani film; 1927-1998"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4082;Ulica Oktavijana Miletića;"Oktavijan Miletić / redatelj, snimatelj, scenarist; 1902-1987"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4083;Riječka ulica;Rijeka / grad u Hrvatskom primorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4084;Ulica Vjenceslava Richtera;"Vjenceslav Richter / arhitekt; 1917-2002"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4085;Park Lujze Janović Wagner;"Lujza Janović Wagner / medicinska sestra, utemeljiteljica medicinskog sestrinstva; 1907-1945"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4086;Ulica Tomislava Janka Šagi - Bunića;"Tomislav Janko Šagi-Bunić / franjevac kapucin, teolog; 1923-1999"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4087;Ulica Rudolfa Kolaka;"Rudolf  Kolak / Prvi hrvatski redarstvenik i bojnik Hrvatske vojske; 1966-2005"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4088;Šestinjak;Šestinjak / naziv zemljišta
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4089;Park 99. brigade Hrvatske vojske;park nazvan u spomen na 99 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 u Zagrebu na području Peščenice
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4090;Ulica Ive Robića;"Ivo Robić / pjevač zabavne glazbe; 1923-2000"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4091;Park 100. brigade Hrvatske vojske;park nazvan u spomen na 100 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 na području Zagreb-Centar
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4092;Park 149. brigade Hrvatske vojske;park nazvan u spomen na 149 brigadu Hrvatske vojske iz Domovinskog rata, osnovanu 1991 u Zagrebu na području Trešnjevke
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4093;Park hrvatskih dragovoljaca Domovinskog rata;park nazvan u spomen na dragovoljce Domovinskog rata 1990-1996
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4094;Park malina;malina / voćka
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4095;Ulica Roberta Škrnjuga;"Robert Škrnjug / hrvatski branitelj iz Domovinskog rata; 1967-1991"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4096;Prolaz Fadila Hadžića;"Fadil Hadžić / književnik, slikar i filmski redatelj; 1922-2011"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4097;Lepoglavska ulica;Lepoglava / grad u Hrvatskom zagorju
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4098;Park Zvonimira Milčeca;"Zvonimir Milčec / književnik i novinar; 1938-2014"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4099;Ulica Branka Perice;"Branko Perica / politički zatvorenik; 1950-1979"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4100;Ulica Ede Peročevića;"Edo Peročević / glumac; 1937-2007"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4101;Park Tomislava Ivčića;"Tomislav Ivčić / skladatelj i pjevač zabavne glazbe; 1953-1993"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4102;Park Dinka Fija;"Dinko Fio / skladatelj, melograf i glazbeni pedagog; 1924-2011"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4103;Ulica Mate Parlova;"Mate Parlov / sportaš-boksač, svjetski prvak u poluteškoj kategoriji; 1948-2008"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4104;Park Kate Šoljić;"Kata Šoljić / majka Nike, Ive, Mije i Mate, poginulih hrvatskih branitelja u Domovinskom ratu, utemeljiteljica udruge „Majke hrvatskih sokolova“; 1922 - 2008"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4105;Ulica Dragojle Jarnević;"Dragojla Jarnević / učiteljica i književnica; 1812-1875"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4106;Ulica Dore Pfanove;"Dore Pfanova / književnica i prevoditeljica; 1897-1989"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4107;Ulica Sunčane Škrinjarić;"Sunčana Škrinjarić / književnica; 1931-2004"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4108;Ulica Višnje Stahuljak;"Višnja Stahuljak / književnica; 1926-2011"
Grad Zagreb;GRAD ZAGREB;072150;Zagreb;4109;Ulica Marije Radić;"Marija Radić / supruga Stjepana Radića; publicistkinja i nakladnica; 1874-1954"
